id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"543P012951";"012951";"";"543P";"1998-02-04";"1998-02-28";"D";"S";"ASSOCIATION DU TENREC DE NANCY";"promouvoir l'image du Tenrec et de rassembler les documents ou objets en rapport avec lui; réaliser une entraide matérielle entre ses membres; resserrer les liens d'amitié et de solidarité entre les membres; nouer des contacts avec les autres associations d'étudiants dans un esprit de franche camaraderie";"000000";"000000";"2, rue de Bastogne";"";"";"54500";"VANDOEUVRE-LES-NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P012952";"012952";"";"543P";"1998-02-04";"1998-02-28";"D";"S";"BUDDY SYSTEM";"créer et maintenir des liens d'amitié et de solidarité entre les étudiants étrangers et les étudiants en langues étrangères appliquées de Nancy II";"000000";"000000";"FACULTE DES LETTRES ET SCIENCES HUMAINES";"23, boulevard Albert 1er BP 3397";"";"54000";"NANCY";"PL";"";"";"A";"";"0001-01-01 00:00:00"
"543P012953";"012953";"";"543P";"1998-02-04";"1998-02-28";"D";"S";"ASSOCIATION DES PELERINS DE LORRAINE";"organiser des manifestations à caractère culturel ou cultuel, aider divers organismes et promouvoir toute action se référant à des domaines culturels ou cultuels";"000000";"000000";"LIBRAIRIE LORRAINE";"93, grande rue";"";"54000";"NANCY";"PF";"";"W543014999";"R";"";"2021-08-05 12:21:50"
"543P012954";"012954";"";"543P";"1998-02-06";"1998-03-14";"D";"S";"AMICALE DES CORSES ET AMIS DE LA CORSE";"Faire connaitre la Corse pour la mieux faire aimer";"000000";"000000";"20, rue des Dominicains";"salon Erjye - passage du Palace";"";"54000";"NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P012956";"012956";"";"543P";"1998-02-06";"1998-03-14";"D";"S";"DEFIS ET ENJEUX POUR LA FRANCE DE L'INITIATIVE (DEFI)";"Instaurer un vrai débat entre les différents acteurs de la cité du décideur au citoyen, sur les grands défis humains, politiques et économiques, qu'aura à relever notre société pour les années à venir.";"000000";"000000";"5, rue Sophie de Bar";"";"";"54770";"LAITRE-SOUS-AMANCE";"PL";"";"";"A";"";"0001-01-01 00:00:00"
"543P012957";"012957";"";"543P";"1998-02-10";"1998-03-14";"D";"S";"LE SURFER";"aider les disc-JOCKEYS à faire des soirées dansantes";"000000";"000000";"12, route de Nancy";"";"";"54930";"DIARVILLE";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P012958";"012958";"";"543P";"1998-02-11";"1998-03-14";"D";"S";"FANTASIA";"ANIMER DIVERSES ASSOCIATIONS AU PROFIT DE PERSONNES PHYSIQUES OU MORALES";"000000";"000000";"10, rue d'Obernai";"";"";"54110";"DOMBASLE-SUR-MEURTHE";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P012959";"012959";"";"543P";"1998-02-12";"1998-03-14";"D";"S";"AMICALE VANDOPERIENNE D'INFORMATIQUE APPLIQUEE (A.V.I.A.)";"Création et promotion entre amis et connaissances de liens sociaux grâce à l'informatique; promotion et diffusion de l'informatique sous toutes ses formes

Promotion de la connaissance de l'informatique, notamment par le conseil et l'entretien.";"000000";"000000";"13, rue du Reclus";"BP 125";"";"54500";"VANDOEUVRE-LES-NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P012960";"012960";"";"543P";"1998-02-12";"1998-03-14";"D";"S";"MELTING ""POTES""";"SENSIBILISER LES JEUNES DE LA CITE DES PROVINCES A L'ENTREPRISE
METTRE EN PLACE UN LIEN SOCIAL ET DE COMMUNICATION SUR LA CITE DES PROVINCES
REALISER UN JOURNAL";"000000";"000000";"1, place de l'Europe";"Centre Social Communal";"";"54520";"LAXOU";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P012961";"012961";"";"543P";"1998-02-12";"1998-03-14";"D";"S";"GROUPEMENT D'INTERET CYNEGETIQUE DU PLATEAU DE HAYE";"Défendre les interêts de la vie sauvage dans la civilisation moderne par une gestion traditionnelle des populations gibier et du milieu naturel.";"000000";"000000";"24, rue des Charmilles";"chez M. Guinaud";"";"54380";"SAIZERAIS";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P012963";"012963";"";"543P";"1998-02-16";"1998-03-21";"D";"S";"ESPRIT DE VENTE";"METTRE EN PLACE DES ACTIONS POUR ACQUERIR UNE FORMATION PROFESSIONNELLE";"000000";"000000";"Centre d'affaires hauts de Nancy";"17 A Tilleul Argenté chez Sté TELOR";"";"54100";"NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P012964";"012964";"";"543P";"1998-02-16";"1998-03-21";"D";"S";"LA CHAMELLERIE";"Créer des activités artistiques et culturelles à la campagne, promouvoir et soutenir toute forme contemporaine de l'art entre le milieu rural et urbain.";"000000";"000000";"CENTRE D'AFFAIRES ARIANE";"240, rue Cumène";"";"54230";"NEUVES-MAISONS";"PL";"";"";"A";"";"0001-01-01 00:00:00"
"543P012965";"012965";"";"543P";"1998-02-16";"1998-03-21";"D";"S";"LES AMIS DE SAINT ANTOINE";"La conservation et le développement de l'amitié entre ses adhérents";"000000";"000000";"231, rue du Bois le Prêtre";"";"";"54700";"PONT-A-MOUSSON";"PM";"";"W543014337";"R";"";"2020-01-08 11:25:17"
"543P012966";"012966";"";"543P";"1998-02-16";"1998-03-21";"D";"S";"HUMANUM EST";"Créations, organisations et communications artistiques, promotions, diffusions, productions";"000000";"000000";"9, rue Vincent Compoint";"";"";"75018";"PARIS";"PL";"";"";"S";"";"0001-01-01 00:00:00"
"543P012968";"012968";"";"543P";"1998-02-16";"1998-03-07";"D";"S";"ASSOCIATION DE FINANCEMENT ELECTORAL DE MONSIEUR CLAUDE GAILLARD";"Financement de la campagne électorale de la liste ""en avant les lorrains"", liste d'union UDF-RPR pour la Meurthe et Moselle pour l'élection régionale du 15 mars 1998, dont monsieur Claude Gaillard est tête de liste.";"000000";"000000";"14, rue Sergent Bobillot";"chez M. Serge LANGE";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P012969";"012969";"";"543P";"1998-02-17";"1998-03-07";"D";"S";"ASSOCIATION  POUR LE FINANCEMENT DE LA CAMPAGNE DE MONSIEUR FRANCOIS WERNER AUX ELECTIONS CANTONALES DE MARS 1998";"Organiser le financement de la campagne électorale de M. François Werner en vue de l'élection cantonale des 15 et 22 mars 1998 conformément à la loi du 15 janvier 1990, à la loi organique du 15 mai 1990 et à la loi du 19 janvier 1995 relatice à la limitation des dépenses électorales et à la clarification du financement des activités politiques.";"000000";"000000";"12, cours Léopold";"permanence RPR";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P012971";"012971";"";"543P";"1998-02-17";"1998-03-21";"D";"S";"ATARI CLUB TOS 2000";"réunir les utilisateurs d'ordinateurs de la marque ATARI ou compatibles; de mettre à leur disposition du matériel et des banques de logiciels freeware et shareware; de leur proposer des services d'aide et de formation ainsi que de développer et renforcer l'utilisation des ordinateurs ATARI dans tous les domaines d'application et auprès de tous les publics";"000000";"000000";"14, rue Hanzelet";"";"";"54700";"PONT-A-MOUSSON";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P012972";"012972";"";"543P";"1998-02-17";"1998-03-21";"D";"S";"B4 PROD (BEFORE PRODUCTION)";"organisation de soirées diverses et de spectacles; 50% de l'activité est programmée à des oeuvres caritatives (restos du coeur, téléthon, sida, etc...)";"000000";"000000";"79, faubourg des III maisons";"";"";"54000";"NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P012973";"012973";"";"543P";"1998-02-18";"1998-03-21";"D";"S";"TEMENOS";"participer au développemnt des jeux de cartes; rassembler les joueurs de différents horizons autour des jeux de société; organiser des rencontres et des tournois de cartes et de jeux de société";"000000";"000000";"212, rue de la Haye";"";"";"54700";"PONT-A-MOUSSON";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P012974";"012974";"";"543P";"1998-02-19";"1998-03-21";"D";"S";"ASSOCIATION DE GESTION TUTELAIRE DE MEURTHE-ET-MOSELLE";"A.G.T. a pour but de gérer les biens des personnes adultes déficientes faisant l'objet d'une mesure de protection des incapables majeurs; veiller à leur mieux être; lutter contre la marginalité, la déviance, la maladie, la solitude et en général améliorer leur existence en favorisant leur insertion";"000000";"000000";"8, rue des myosotis";"";"";"54500";"VANDOEUVRE-LES-NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P012975";"012975";"";"543P";"1998-02-20";"1998-03-21";"D";"S";"COMMERCIAUX DE FRANCE";"Organiser l'assistance juridique, la formation, la productivité, et la recherche d'opportunités professionnelles des membres.";"000000";"000000";"71, avenue de Boufflers";"";"";"54000";"NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P012976";"012976";"";"543P";"1998-02-20";"1998-03-21";"D";"S";"FEDERATION DES ETUDIANTS INFIRMIERS NANCEIENS";"D2FENDRE LES INTERÊTS MORAUX ET MATERIELS DES ETUDIANTS EN SOINS INFIRMIERS DE NANCY 
ORGANISER DES MANISFESTATIONS SOCIO CULTURELLES DIVERSES ET/OU A BUT HUMANITAIRES";"000000";"000000";"2, rue de la Citadelle";"FEDEN";"";"54000";"NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P012978";"012978";"";"543P";"1998-02-23";"1998-03-21";"D";"S";"ACCOMPAGNER SANS ANGOISSER (A.S.A.)";"valorisation des statuts d'assistante de vie auprès des personnes agées; permettre aux assistantes de vie de trouver des réponses sur le plan professionnel et : ou juridique ainsi qu'un soutien ( conventions collectives, contrats, droits au travail)";"000000";"000000";"2, rue du maréchal Galliéni";"";"";"54000";"NANCY";"PF";"";"";"A";"";"0001-01-01 00:00:00"
"543P012979";"012979";"";"543P";"1998-02-25";"1998-03-21";"D";"S";"ASSOCIATION DES DIRECTEURS DE CFA DE LORRAINE";"promouvoir, développer et faire valoir les intérêts des établissements de formation d'apprentis";"000000";"000000";"HOTEL RESTAURANT ""CONFORT INN PRIMEVERE""";"210, allée de l'espace Saint Martin";"";"54700";"PONT-A-MOUSSON";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P012980";"012980";"";"543P";"1998-02-25";"1998-03-21";"D";"S";"""DE BOUCHE A OREILLE"" AMICALE DE PSYCHOLOGUES";"entretenir un réseau relationnel et informatif et réfléchir sur l'exercice de la profession de psychologue";"000000";"000000";"chez MR SOULET Nicolas";"10, rue mon-désert";"";"54000";"NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P012981";"012981";"";"543P";"1998-02-25";"1998-03-21";"D";"S";"CLUB ESOX";"promouvoir la pratique de la pêche notamment auprès des enfants et des jeunes en créant et gérant des séjours, centres de vacances et des classes de découvertes";"000000";"000000";"38 rue Renoir";"";"";"54710";"FLEVILLE-DEVANT-NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P012982";"012982";"";"543P";"1998-02-25";"1998-03-21";"D";"S";"COMITE DES FETES";"manifestations culturelles et loisirs";"000000";"000000";"MAIRIE";"";"";"54115";"LALOEUF";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P012984";"012984";"";"543P";"1998-02-26";"1998-03-21";"D";"S";"ASSOCIATION SPORTIVE CHATEAU";"promouvoir les activités sportives et culturelles de l'école du château de champigneulles";"000000";"000000";"ECOLE PRIMAIRE DU CHATEAU";"rue Philippe Martin";"";"54250";"CHAMPIGNEULLES";"PF";"";"";"A";"";"0001-01-01 00:00:00"
"543P012985";"012985";"";"543P";"1998-02-26";"1998-03-21";"D";"S";"ASSOCIATION DE DEFENSE ET DE SOUTIEN DE CERVILLE (A DE SOC)";"défendre les intérêts de ses membres actifs, des dommages ou nuisances provenant de l'exploitation du sous-sol par sondage, extraction mécanique, injections et stockages";"000000";"000000";"MAIRIE";"6, rue de l'église";"";"54420";"CERVILLE";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P012988";"012988";"";"543P";"1998-02-27";"1998-03-28";"D";"S";"AUTOMOBILE CLUB DU MADON";"sponsoriser la participation d'une voiture à des courses de rallyes automobiles";"000000";"000000";"route de Mirecourt";"";"";"54134";"CEINTREY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P012989";"012989";"";"543P";"1998-02-27";"1998-06-13";"D";"S";"CLUB COUTURE PEINTURE";"permettre à des personnes de coudre ou de peindre";"000000";"000000";"MAIRIE";"place de la République";"";"54270";"ESSEY-LES-NANCY";"PF";"";"W543007509";"R";"";"2013-07-24 11:24:01"
"543P012990";"012990";"";"543P";"1998-03-02";"1998-03-14";"D";"S";"ASSOCIATION POUR LE FINANCEMENT DE LA CAMPAGNE ELECTORALE (A.F.C.E.) DE FRANCOIS GUILLAUME";"organiser le financement de la campagne électorale de M. François GUILLAUME, candidat tête de liste ""Union  et Force Lorraine""";"000000";"000000";"33, rue de la Ravinelle";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P012991";"012991";"";"543P";"1998-03-02";"1998-03-28";"D";"S";"INSTITUT DE FORMATION POUR LE DEVELOPPEMENT DES EMPLOIS ET DES COMPETENCES (I.F.D.E.C.)";"développer les emplois et les compétences des individus; permettre le développement personnel et professionnel des personnes; pavoriser les échanges sur les pratiques professionnelles; accompagner le changement dans les organisations afin d'améliorer les relations et les conditions de travail";"000000";"000000";"11, rue de Dieuze";"";"";"54000";"NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P012992";"012992";"";"543P";"1998-03-03";"1998-03-28";"D";"S";"CHEVAL EN LORRAINE";"la promotion des équidés et de la Lorraine à travers différentes actions en France et à l'étranger; la mise en valeur des activités et productions artisanales et commerciales des secteurs de l'élevage, de l'équitation et du tourisme";"000000";"000000";"MAISON DES SPORTS";"13, rue Jean Moulin";"";"54510";"TOMBLAINE";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P012993";"012993";"";"543P";"1998-03-04";"1998-03-28";"D";"S";"""AUX HARMOS CITOYENS""";"connaissance, démocratisation et développement de l'harmonica";"000000";"000000";"23, rue Raphaël Lang";"";"";"54500";"VANDOEUVRE-LES-NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P012994";"012994";"";"543P";"1998-03-04";"1998-03-28";"D";"S";"PLUS DE BASSE";"développer la pratique de la musique actuelle (rock, trash, folk...) sur la commune de Bouxières-aux-Dames et ses environs, en rassemblant les musiciens et les groupes musicaux du secteur, en organisant des concerts en commun, en mutualisant les aspects techniques (local de répétitions, sonorisation et enregistrements)";"000000";"000000";"12, rue Saint Martin";"";"";"54136";"BOUXIERES-AUX-DAMES";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P012995";"012995";"";"543P";"1998-03-04";"1998-03-28";"D";"S";"ASSOCIATION SPORTIVE DE L'E.S.I.C.E";"sport scolaire; association affiliée à l'union nationale du sport scolaire";"000000";"000000";"42, rue de Phalsbourg";"";"";"54000";"NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P012996";"012996";"";"543P";"1998-03-06";"1998-04-04";"D";"S";"ASSOCIATION LORRAINE POUR LA PROMOTION DE L'INNOVATION DANS LES ENTREPRISES (A.L.P.I.E.)";"promouvoir et développer, au sein des entreprises de Lorraine l'innovation comme forme de pensée créatrice de richesse, de dynamisme et de développemnt";"000000";"000000";"5, allée de Champagne";"";"";"54500";"VANDOEUVRE-LES-NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P012997";"012997";"";"543P";"1998-03-06";"1998-04-04";"D";"S";"JEANDELAINCOURT POMPEY SAIZERAIS MODELISME";"achat et mise en commun de matériel; coordonner et financer les manifestations communes aux clubs adhérents";"000000";"000000";"MAIRIE";"2, rue Saint Amand";"";"54380";"SAIZERAIS";"PM";"";"W543007749";"R";"";"2013-12-27 10:26:32"
"543P012998";"012998";"";"543P";"1998-03-09";"1998-04-04";"D";"S";"INSTITUT DE RELATIONS HUMAINES";"l'exercice et la promotion de toutes techniques de relations humaines , tellesque les techniques psycho-corporelles, la communication et toutes les disciplines associées; la formation à la pratique de toutes ces techniques; toutes opérations de quelques nature qu'elles soient, pouvant se rattacher directement ou indirectement à cet objet similaire ou connexe, de nature à favoriser son extension ou son développement";"000000";"000000";"parc de Libremont";"1 rue de La Salle";"";"54130";"ST-MAX";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P012999";"012999";"";"543P";"1998-03-09";"1998-04-04";"D";"S";"ASSOCIATION POUR LA SAUVEGARDE DES MONUMENTS DU CIMETIERE DE PREVILLE (A.S.M.C. PREVILLE)";"favoriser la connaissance des monuments d'intérêt historique édifiés dans le cadre du cimetière de Préville à Nancy; organiser des visites de ce site ou favoriser des travaux ou recherches ayant trait à son histoire";"000000";"000000";"10, rue des bégonias";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P013001";"013001";"";"543P";"1998-03-10";"1998-04-04";"D";"S";"CONGRES ODONTOLOGIE PEDIATRIE NANCY";"organiser des conférences, des ateliers dans le but de promouvoir la santé bucco-dentaire ; constituer un réseau pluridisciplinaire entre les professionnels médicaux et sociaux, les associations et les établissements spécialisés médicaux ou éducatifs dans un but d'échange des connaissances et des expériences ; concevoir, réaliser, développer et distribuer des documents relatifs à la santé bucco-dentaire";"000000";"000000";"14, rue Lionnois";"";"";"54000";"NANCY";"PF";"";"";"A";"";"0001-01-01 00:00:00"
"543P013003";"013003";"";"543P";"1998-03-10";"1998-04-04";"D";"S";"ASSOCIATION DE LA JEUNESSE CUSTINOISE ""SENTENZA""";"Développement et épanouissement des membres de l'association par des activités proposées. Socialisaiton des membres gràce à des échanges humains dans un cadre donné et responsabilisation des membres dans l'organisation de la vie associative.";"000000";"000000";"4 rue de l'hôtel de ville";"MAIRIE";"";"54670";"CUSTINES";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P013004";"013004";"";"543P";"1998-03-10";"1998-04-04";"D";"S";"BULLES";"Promouvoir et diffuser l'expression artistique sous toutes ses formes";"000000";"000000";"13, boulevard du recteur Senn";"chez Me Géraldine MOREAUX";"";"54000";"NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
